,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,cat
806,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.674536, 'longitude': -73.949873}",(718) 604-8300,5077.227932641034,number-one-chinese-kitchen-brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/WzdM5OTxOpcK2Kxss5lFig/o.jpg,False,"{'address1': '661 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['661 Nostrand Ave', 'Brooklyn, NY 11216']}",Number One Chinese Kitchen,+17186048300,$,3.0,31,"['delivery', 'pickup']",https://www.yelp.com/biz/number-one-chinese-kitchen-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
807,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.6366310119629, 'longitude': -74.0080108642578}",(718) 686-0088,7733.564916782375,everett-c-and-c-沁春源-brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/q0HjKZmDZMVKhvWJCmC1ig/o.jpg,False,"{'address1': '5721 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5721 8th Ave', 'Brooklyn, NY 11220']}",Everett C & C 沁春源,+17186860088,$$,3.0,11,[],https://www.yelp.com/biz/everett-c-and-c-%E6%B2%81%E6%98%A5%E6%BA%90-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
808,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]","{'latitude': 40.7154938098333, 'longitude': -73.9984104037285}",(212) 566-4884,1170.038181623246,yeah-shanghai-deluxe-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/v66DGDJYku1BIRHI-SsYfQ/o.jpg,False,"{'address1': '50 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['50 Mott St', 'New York, NY 10013']}",Yeah Shanghai Deluxe,+12125664884,$$,3.0,111,"['delivery', 'pickup']",https://www.yelp.com/biz/yeah-shanghai-deluxe-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
809,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6970319896936, 'longitude': -73.9067211002111}",,7431.028182207317,everyday-chinese-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/HWLLbKGVZUEHLx5jT-rqww/o.jpg,False,"{'address1': '890 Wyckoff Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['890 Wyckoff Ave', 'Brooklyn, NY 11237']}",Everyday Chinese,,$,3.5,6,[],https://www.yelp.com/biz/everyday-chinese-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
810,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.61354, 'longitude': -73.98037}",(718) 234-0800,10289.05355708124,qius-house-brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/SQNm8_FSOYmTNqUtwwcO9A/o.jpg,False,"{'address1': '2229 65th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11204', 'country': 'US', 'state': 'NY', 'display_address': ['2229 65th St', 'Brooklyn, NY 11204']}",Qiu's House,+17182340800,,0.0,0,"['delivery', 'pickup']",https://www.yelp.com/biz/qius-house-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
811,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6680863, 'longitude': -73.9066217}",(718) 495-3334,8469.538489851664,number-one-great-wall-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/1dfyJd8U8BqeYEtLuihhqg/o.jpg,False,"{'address1': '446 Mother Gaston Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11212', 'country': 'US', 'state': 'NY', 'display_address': ['446 Mother Gaston Blvd', 'Brooklyn, NY 11212']}",Number One Great Wall,+17184953334,$,3.0,6,[],https://www.yelp.com/biz/number-one-great-wall-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
812,"[{'alias': 'szechuan', 'title': 'Szechuan'}]","{'latitude': 40.7137, 'longitude': -73.99598}",(212) 966-6002,937.696595994,hwa-yuan-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/1W-kg_BqGJuWS-oV8sxl5A/o.jpg,False,"{'address1': '42 East Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['42 East Broadway', 'New York, NY 10002']}",Hwa Yuan,+12129666002,$$$,3.5,21,[],https://www.yelp.com/biz/hwa-yuan-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
813,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.643948, 'longitude': -73.9763473}",(718) 871-0635,7003.920140855367,asia-harbor-kensington-2,https://s3-media1.fl.yelpcdn.com/bphoto/NWjST7V-TR2gPKpKraWX2A/o.jpg,False,"{'address1': '402 Church Ave', 'address2': '', 'address3': '', 'city': 'Kensington', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['402 Church Ave', 'Kensington, NY 11218']}",Asia Harbor,+17188710635,$$,3.5,51,"['delivery', 'pickup']",https://www.yelp.com/biz/asia-harbor-kensington-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
814,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.697288, 'longitude': -73.936363}",(718) 443-1111,4968.7312876747865,chinacity-restaurant-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/6-BuN-LZ8hpozomaI2FP8Q/o.jpg,False,"{'address1': '914 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['914 Broadway', 'Brooklyn, NY 11206']}",Chinacity Restaurant,+17184431111,,3.5,6,[],https://www.yelp.com/biz/chinacity-restaurant-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
815,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6374512, 'longitude': -74.007843}",(718) 439-3366,7646.377462610996,lucky-zhangs-family-brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/p-Zr3Tv_Fb4bVoErZGkcZA/o.jpg,False,"{'address1': '5622 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5622 8th Ave', 'Brooklyn, NY 11220']}",Lucky Zhang's Family,+17184393366,$$,3.5,19,[],https://www.yelp.com/biz/lucky-zhangs-family-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
816,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 40.6368565751912, 'longitude': -74.008670398813}",(718) 687-2288,7722.447270814761,lian-sheng-restaurant-sunset-park,https://s3-media2.fl.yelpcdn.com/bphoto/V_W6BOnOso93U5w2KmzeAQ/o.jpg,False,"{'address1': '5722B 8th Ave', 'address2': '', 'address3': '', 'city': 'Sunset Park', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5722B 8th Ave', 'Sunset Park, NY 11220']}",Lian Sheng Restaurant,+17186872288,$,4.0,16,[],https://www.yelp.com/biz/lian-sheng-restaurant-sunset-park?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
817,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cantonese', 'title': 'Cantonese'}]","{'latitude': 40.7174491882324, 'longitude': -73.9945526123047}",(212) 966-2878,1334.862621060666,kien-tuong-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/R599FB01DxvmTlyiI67knw/o.jpg,False,"{'address1': '83 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['83 Chrystie St', 'New York, NY 10002']}",Kien Tuong,+12129662878,$,3.5,65,[],https://www.yelp.com/biz/kien-tuong-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
818,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.598772870144, 'longitude': -73.9575127512217}",(718) 998-8980,12260.4958274723,season-restaurant-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/SMGMUt4Z5WyriIMiQ-hsUQ/o.jpg,False,"{'address1': '1321 Ave U', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['1321 Ave U', 'Brooklyn, NY 11229']}",Season Restaurant,+17189988980,$,3.0,31,[],https://www.yelp.com/biz/season-restaurant-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
819,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.84323, 'longitude': -73.91249}",(718) 731-3188,16794.046602146245,king-dragon-bronx-4,https://s3-media1.fl.yelpcdn.com/bphoto/ySueiDwDPXGSkVYxYubQ1Q/o.jpg,False,"{'address1': '120 Mt Eden Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['120 Mt Eden Ave', 'Bronx, NY 10452']}",King Dragon,+17187313188,$,5.0,4,[],https://www.yelp.com/biz/king-dragon-bronx-4?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
820,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.8515556, 'longitude': -73.9718064}",(201) 592-8338,16356.712686652698,aquarius-seafood-restaurant-fort-lee,https://s3-media2.fl.yelpcdn.com/bphoto/l8qjAkoSauD2IDGCjszu6A/o.jpg,False,"{'address1': '230-234 Main St', 'address2': '', 'address3': '', 'city': 'Fort Lee', 'zip_code': '07024', 'country': 'US', 'state': 'NJ', 'display_address': ['230-234 Main St', 'Fort Lee, NJ 07024']}",Aquarius Seafood Restaurant,+12015928338,$$,3.5,136,[],https://www.yelp.com/biz/aquarius-seafood-restaurant-fort-lee?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
821,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.5983106377502, 'longitude': -73.9588280428588}",(718) 336-2338,12282.7314506097,shing-wong-restaurant-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/WAY5dreEj4FY3gIP29lJ-A/o.jpg,False,"{'address1': '1232 Ave U', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['1232 Ave U', 'New York, NY 11229']}",Shing Wong Restaurant,+17183362338,$,3.0,21,[],https://www.yelp.com/biz/shing-wong-restaurant-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
822,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.743473, 'longitude': -73.825942}",(718) 445-9799,14809.455644794682,kan-wah-restaurant-flushing,https://s3-media4.fl.yelpcdn.com/bphoto/BxSNuvY2Jx04LlYLZNsI0Q/o.jpg,False,"{'address1': '5914 Main St', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['5914 Main St', 'Flushing, NY 11355']}",Kan Wah Restaurant,+17184459799,$,4.0,12,[],https://www.yelp.com/biz/kan-wah-restaurant-flushing?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
823,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.842861, 'longitude': -73.939643}",(212) 568-1600,15944.53385727425,empire-szechuan-noodle-house-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/PmUHEHR2D8IV4YZwiFof2g/o.jpg,False,"{'address1': '4041 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['4041 Broadway', 'New York, NY 10032']}",Empire Szechuan Noodle House,+12125681600,$$,2.5,150,"['delivery', 'pickup']",https://www.yelp.com/biz/empire-szechuan-noodle-house-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
824,"[{'alias': 'cantonese', 'title': 'Cantonese'}]","{'latitude': 40.6015341362493, 'longitude': -73.9936578646303}",,11554.457296613406,new-86-wong-restaurant-brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/YGKPGC6izT5G_yKip4eELg/o.jpg,False,"{'address1': '2210 86th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['2210 86th St', 'Brooklyn, NY 11214']}",New 86 Wong Restaurant,,$,3.5,28,[],https://www.yelp.com/biz/new-86-wong-restaurant-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
825,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.8347854614258, 'longitude': -74.0082931518555}",(201) 943-1276,14434.348916654852,chans-dragon-inn-ridgefield,https://s3-media2.fl.yelpcdn.com/bphoto/3tqvOLBhGOY-iOXlTFiP1g/o.jpg,False,"{'address1': '630 Broad Ave', 'address2': '', 'address3': '', 'city': 'Ridgefield', 'zip_code': '07657', 'country': 'US', 'state': 'NJ', 'display_address': ['630 Broad Ave', 'Ridgefield, NJ 07657']}",Chan's Dragon Inn,+12019431276,$$,4.0,95,[],https://www.yelp.com/biz/chans-dragon-inn-ridgefield?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
826,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6936073303223, 'longitude': -73.9309158325195}",(718) 919-0095,5502.161039657618,jin-guang-house-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/L8sk1NqMnAKi0w0AMkVaVg/o.jpg,False,"{'address1': '1086 Dekalb Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1086 Dekalb Ave', 'Brooklyn, NY 11221']}",Jin Guang House,+17189190095,$,3.5,7,"['delivery', 'pickup']",https://www.yelp.com/biz/jin-guang-house-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
827,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7189831, 'longitude': -73.995878}",(212) 219-9228,1517.994883209032,grand-bo-ky-restaurant-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/3oOo9nAk1KckTQHx-nLAZw/o.jpg,False,"{'address1': '216 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['216 Grand St', 'New York, NY 10013']}",Grand Bo Ky Restaurant,+12122199228,$,3.5,118,[],https://www.yelp.com/biz/grand-bo-ky-restaurant-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
828,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7587811, 'longitude': -73.8331173}",(631) 552-6248,14819.174972733917,guizhou-huaxi-wang-noodle-flushing,https://s3-media3.fl.yelpcdn.com/bphoto/P_GMPfMMP8O0fgSEdbno1A/o.jpg,False,"{'address1': '133-35 Roosevelt Ave', 'address2': '', 'address3': 'Stall 14', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['133-35 Roosevelt Ave', 'Stall 14', 'Flushing, NY 11354']}",Guizhou Huaxi Wang Noodle,+16315526248,,4.0,7,[],https://www.yelp.com/biz/guizhou-huaxi-wang-noodle-flushing?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
829,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.65546, 'longitude': -73.95951}",(718) 469-0423,6282.057198302754,the-great-wall-restaurant-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/VDlpcrijO-PZ7bGkEA3T1A/o.jpg,False,"{'address1': '719 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['719 Flatbush Ave', 'Brooklyn, NY 11226']}",The Great Wall Restaurant,+17184690423,$,3.5,13,[],https://www.yelp.com/biz/the-great-wall-restaurant-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
830,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6857872009277, 'longitude': -73.9737319946289}",(718) 875-5362,2788.236257421158,hua-long-chinese-restaurant-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/W4Phjc4e7HBTKP-DQnp32A/o.jpg,False,"{'address1': '706 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['706 Fulton St', 'Brooklyn, NY 11217']}",Hua Long Chinese Restaurant,+17188755362,$,3.5,16,"['delivery', 'pickup']",https://www.yelp.com/biz/hua-long-chinese-restaurant-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
831,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7313409, 'longitude': -73.8106913}",(718) 591-6666,15726.564575373919,eastern-restaurant-flushing-fresh-meadows,https://s3-media1.fl.yelpcdn.com/bphoto/UMKj_aUw6VTMxLNeIqja-Q/o.jpg,False,"{'address1': '7047 Parsons Blvd', 'address2': '', 'address3': '', 'city': 'Fresh Meadows', 'zip_code': '11365', 'country': 'US', 'state': 'NY', 'display_address': ['7047 Parsons Blvd', 'Fresh Meadows, NY 11365']}",Eastern Restaurant Flushing,+17185916666,$$,2.5,32,[],https://www.yelp.com/biz/eastern-restaurant-flushing-fresh-meadows?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
832,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7293724, 'longitude': -73.995937}",,2664.221892524056,traditional-chinese-food-cart-new-york-2,https://s3-media3.fl.yelpcdn.com/bphoto/2UyHOOujTKuBIjA9mwgGZA/o.jpg,False,"{'address1': '35 W 4th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['35 W 4th St', 'New York, NY 10014']}",Traditional Chinese Food Cart,,,4.0,7,[],https://www.yelp.com/biz/traditional-chinese-food-cart-new-york-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
833,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'kosher', 'title': 'Kosher'}]","{'latitude': 40.7321222, 'longitude': -73.8490004}",(718) 275-1300,12619.020948643738,cho-sen-garden-forest-hills,https://s3-media1.fl.yelpcdn.com/bphoto/_ED5PGL_XMmuGlWb2_nQ1w/o.jpg,False,"{'address1': '64-43 108th St', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['64-43 108th St', 'Forest Hills, NY 11375']}",Cho-Sen Garden,+17182751300,$$,3.5,71,[],https://www.yelp.com/biz/cho-sen-garden-forest-hills?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
834,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.71815, 'longitude': -73.99705}",(212) 966-3766,1434.420208723004,manna-house-bakery-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/ms8ZhHaE1M2ATu8aHVDxKA/o.jpg,False,"{'address1': '125 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['125 Mott St', 'New York, NY 10013']}",Manna House Bakery,+12129663766,$,4.0,58,[],https://www.yelp.com/biz/manna-house-bakery-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
835,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.6870045, 'longitude': -73.8520765}",(718) 323-7799,12203.667547734141,queens-buffet-ozone-park,https://s3-media2.fl.yelpcdn.com/bphoto/IUqxuumrFwcB9O3M5TwgaA/o.jpg,False,"{'address1': '9010 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['9010 Atlantic Ave', 'Ozone Park, NY 11416']}",Queens Buffet,+17183237799,$$,2.5,62,[],https://www.yelp.com/biz/queens-buffet-ozone-park?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
